row_1,row_2,similarity,text_1,text_2
37,267,1.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
240,29,100.0,aiims Mumbai,AIIMS Mumbai
25,161,1.0,aiims Bangalore,AIIMS Bangalore
97,285,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
0,23,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
264,49,100.0,AIIMS Mumbai,aiims Mumbai
213,215,1.0,Fortis Hosp Delhi,fortis hospital Delhi
179,193,1.0,AIIMS Bangalore,AIIMS Bangalore
81,53,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
143,230,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
87,145,1.0,City Hospital Mumbai,city hospital Mumbai
124,211,1.0000000000000002,city hospital Bangalore,City Hosp Bangalore
9,207,1.0,fortis hospital Mumbai,Fortis Hosp Mumbai
47,137,1.0,Apollo Hosp Mumbai,Apollo Hospital Mumbai
180,41,100.0,AIIMS Mumbai,AIIMS Mumbai
92,13,100.0,fortis hospital Pune,Fortis Hosp Pune
13,168,1.0,Fortis Hosp Pune,Fortis Hospital Pune
7,48,100.0,apollo hospital Mumbai,apollo hospital Mumbai
55,9,100.0,Fortis Hosp Mumbai,fortis hospital Mumbai
64,292,1.0,Apollo Hospital Delhi,apollo hospital Delhi
148,204,1.0,fortis hospital Pune,Fortis Hosp Pune
217,236,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
12,215,1.0,Fortis Hosp Delhi,fortis hospital Delhi
293,15,100.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
193,52,100.0,AIIMS Bangalore,aiims Bangalore
224,226,1.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
183,239,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
241,256,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
43,252,1.0000000000000002,City Hospital Pune,City Hosp Pune
63,155,1.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
159,298,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
98,75,100.0,AIIMS Delhi,AIIMS Delhi
130,56,100.0,aiims Pune,AIIMS Pune
213,61,100.0,Fortis Hosp Delhi,fortis hospital Delhi
88,243,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
94,174,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
194,56,100.0,aiims Pune,AIIMS Pune
218,85,100.0,City Hosp Delhi,City Hospital Delhi
101,248,1.0,Apollo Hosp Mumbai,apollo hospital Mumbai
55,10,100.0,Fortis Hosp Mumbai,fortis hospital Mumbai
121,285,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
37,55,100.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
44,110,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
123,108,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
231,86,100.0,Apollo Hospital Pune,Apollo Hosp Pune
286,289,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
187,251,1.0,apollo hospital Bangalore,Apollo Hospital Bangalore
153,229,1.0,Fortis Hospital Delhi,fortis hospital Delhi
80,227,1.0,apollo hospital Pune,apollo hospital Pune
77,198,1.0,Apollo Hosp Bangalore,Apollo Hosp Bangalore
58,46,100.0,AIIMS Bangalore,AIIMS Bangalore
51,19,100.0,AIIMS Pune,AIIMS Pune
34,170,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
201,34,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
267,9,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
84,97,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
254,296,1.0,AIIMS Pune,AIIMS Pune
94,116,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
238,64,100.0,Apollo Hospital Delhi,Apollo Hospital Delhi
73,104,1.0,sunrise clinic Pune,sunrise clinic Pune
141,186,1.0,Fortis Hosp Bangalore,fortis hospital Bangalore
81,219,1.0,sunrise clinic Bangalore,sunrise clinic Bangalore
96,145,1.0,city hospital Mumbai,city hospital Mumbai
106,173,1.0,sunrise clinic Bangalore,sunrise clinic Bangalore
72,70,100.0,aiims Delhi,aiims Delhi
172,267,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
186,268,1.0,fortis hospital Bangalore,fortis hospital Bangalore
158,48,100.0,Apollo Hospital Mumbai,apollo hospital Mumbai
164,215,1.0,fortis hospital Delhi,fortis hospital Delhi
266,26,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
9,55,1.0,fortis hospital Mumbai,Fortis Hosp Mumbai
170,251,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
222,48,100.0,apollo hospital Mumbai,apollo hospital Mumbai
54,221,1.0,AIIMS Pune,AIIMS Pune
48,101,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
299,95,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
102,182,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
1,94,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
214,230,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
231,260,1.0,Apollo Hospital Pune,Apollo Hosp Pune
23,119,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
112,263,1.0,aiims Mumbai,AIIMS Mumbai
265,64,100.0,Apollo Hosp Delhi,Apollo Hospital Delhi
14,204,1.0,Fortis Hospital Pune,Fortis Hosp Pune
155,288,1.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
53,159,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
190,289,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
149,268,1.0,Fortis Hosp Bangalore,fortis hospital Bangalore
57,229,1.0,Fortis Hospital Delhi,fortis hospital Delhi
21,103,1.0,AIIMS Delhi,AIIMS Delhi
205,240,1.0,AIIMS Mumbai,aiims Mumbai
241,123,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
132,54,100.0,aiims Pune,AIIMS Pune
80,208,1.0,apollo hospital Pune,Apollo Hospital Pune
3,39,100.0,City Hospital Bangalore,City Hospital Bangalore
7,31,1.0,apollo hospital Mumbai,apollo hospital Mumbai
43,234,1.0000000000000002,City Hospital Pune,City Hosp Pune
70,21,100.0,aiims Delhi,AIIMS Delhi
81,121,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
189,143,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
39,243,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
174,8,100.0,apollo hospital Bangalore,Apollo Hospital Bangalore
298,0,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
79,40,100.0,AIIMS Pune,aiims Pune
260,276,1.0,Apollo Hosp Pune,Apollo Hosp Pune
83,166,1.0,Fortis Hosp Pune,fortis hospital Pune
230,143,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
240,246,1.0,aiims Mumbai,AIIMS Mumbai
219,0,100.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
37,172,1.0,Fortis Hospital Mumbai,fortis hospital Mumbai
123,225,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
104,73,100.0,sunrise clinic Pune,sunrise clinic Pune
225,36,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
235,39,100.0,City Hospital Bangalore,City Hospital Bangalore
93,114,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
28,257,1.0,Fortis Hospital Pune,Fortis Hosp Pune
146,157,1.0,AIIMS Bangalore,AIIMS Bangalore
27,89,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
33,124,1.0000000000000002,city hospital Bangalore,city hospital Bangalore
71,273,1.0,AIIMS Bangalore,AIIMS Bangalore
134,185,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
27,195,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
59,176,1.0,AIIMS Pune,aiims Pune
149,299,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
26,108,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
36,189,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
283,29,100.0,aiims Mumbai,AIIMS Mumbai
24,83,1.0,Fortis Hosp Pune,Fortis Hosp Pune
143,214,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
214,241,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
58,193,1.0,AIIMS Bangalore,AIIMS Bangalore
145,115,100.0,city hospital Mumbai,city hospital Mumbai
74,232,1.0,AIIMS Bangalore,aiims Bangalore
25,146,1.0,aiims Bangalore,AIIMS Bangalore
151,160,1.0000000000000002,City Hospital Delhi,City Hosp Delhi
108,36,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
3,177,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
167,184,1.0,fortis hospital Delhi,Fortis Hosp Delhi
246,263,1.0,AIIMS Mumbai,AIIMS Mumbai
233,44,100.0,sunrise clinic Pune,Sunrise Clinic Pune
256,266,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
62,70,100.0,AIIMS Delhi,aiims Delhi
45,211,1.0000000000000002,city hospital Bangalore,City Hosp Bangalore
132,56,100.0,aiims Pune,AIIMS Pune
195,2,100.0,Fortis Hosp Bangalore,fortis hospital Bangalore
6,204,1.0,fortis hospital Pune,Fortis Hosp Pune
35,94,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
141,268,1.0,Fortis Hosp Bangalore,fortis hospital Bangalore
54,90,1.0,AIIMS Pune,aiims Pune
130,40,100.0,aiims Pune,aiims Pune
140,277,1.0,Fortis Hosp Pune,Fortis Hosp Pune
201,67,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
194,40,100.0,aiims Pune,aiims Pune
36,26,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
137,30,100.0,Apollo Hospital Mumbai,apollo hospital Mumbai
220,35,100.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
62,21,100.0,AIIMS Delhi,AIIMS Delhi
79,51,100.0,AIIMS Pune,AIIMS Pune
81,173,1.0,sunrise clinic Bangalore,sunrise clinic Bangalore
27,111,100.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
80,86,1.0,apollo hospital Pune,Apollo Hosp Pune
104,239,1.0,sunrise clinic Pune,Sunrise Clinic Pune
118,178,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
200,5,100.0,Sunrise Clinic Pune,Sunrise Clinic Pune
261,85,100.0,city hospital Delhi,City Hospital Delhi
153,213,1.0,Fortis Hospital Delhi,Fortis Hosp Delhi
31,63,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
287,71,100.0,aiims Bangalore,AIIMS Bangalore
139,218,1.0000000000000002,City Hosp Delhi,City Hosp Delhi
72,75,1.0,aiims Delhi,AIIMS Delhi
82,265,1.0,apollo hospital Delhi,Apollo Hosp Delhi
145,96,100.0,city hospital Mumbai,city hospital Mumbai
291,13,100.0,Fortis Hospital Pune,Fortis Hosp Pune
218,11,100.0,City Hosp Delhi,City Hospital Delhi
95,141,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
122,174,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
0,173,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
54,254,1.0,AIIMS Pune,AIIMS Pune
143,236,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
27,206,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
106,285,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
65,298,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
195,111,100.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
113,184,1.0,Fortis Hospital Delhi,Fortis Hosp Delhi
262,283,1.0,aiims Mumbai,aiims Mumbai
109,164,1.0,Fortis Hospital Delhi,fortis hospital Delhi
56,221,1.0,AIIMS Pune,AIIMS Pune
82,216,1.0,apollo hospital Delhi,Apollo Hosp Delhi
183,5,100.0,Sunrise Clinic Pune,Sunrise Clinic Pune
10,255,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
32,180,1.0,AIIMS Mumbai,AIIMS Mumbai
66,245,1.0000000000000002,city hospital Pune,City Hosp Pune
185,299,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
15,169,100.0,Sunrise Clinic Delhi,sunrise clinic Delhi
89,206,1.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
104,76,100.0,sunrise clinic Pune,sunrise clinic Pune
141,299,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
93,251,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
231,244,1.0,Apollo Hospital Pune,Apollo Hospital Pune
36,241,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
24,144,1.0,Fortis Hosp Pune,Fortis Hospital Pune
101,129,1.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
57,213,1.0,Fortis Hospital Delhi,Fortis Hosp Delhi
54,284,1.0,AIIMS Pune,aiims Pune
25,157,1.0,aiims Bangalore,AIIMS Bangalore
143,266,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
19,56,100.0,AIIMS Pune,AIIMS Pune
237,87,100.0,city hospital Mumbai,City Hospital Mumbai
169,18,100.0,sunrise clinic Delhi,sunrise clinic Delhi
80,242,1.0,apollo hospital Pune,apollo hospital Pune
213,12,100.0,Fortis Hosp Delhi,Fortis Hosp Delhi
99,104,1.0,sunrise clinic Pune,sunrise clinic Pune
148,6,100.0,fortis hospital Pune,fortis hospital Pune
283,32,100.0,aiims Mumbai,AIIMS Mumbai
38,139,1.0000000000000002,City Hosp Delhi,City Hosp Delhi
164,229,1.0,fortis hospital Delhi,fortis hospital Delhi
234,245,1.0000000000000002,City Hosp Pune,City Hosp Pune
78,92,1.0,Fortis Hospital Pune,fortis hospital Pune
202,3,100.0,City Hospital Bangalore,City Hospital Bangalore
98,70,100.0,AIIMS Delhi,aiims Delhi
182,44,100.0,Sunrise Clinic Pune,Sunrise Clinic Pune
46,273,1.0,AIIMS Bangalore,AIIMS Bangalore
107,35,100.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
143,217,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
64,154,1.0,Apollo Hospital Delhi,Apollo Hospital Delhi
241,108,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
248,48,100.0,apollo hospital Mumbai,apollo hospital Mumbai
36,143,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
6,166,1.0,fortis hospital Pune,fortis hospital Pune
265,128,100.0,Apollo Hosp Delhi,Apollo Hospital Delhi
68,215,1.0,Fortis Hospital Delhi,fortis hospital Delhi
246,32,100.0,AIIMS Mumbai,AIIMS Mumbai
107,170,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
12,68,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
4,166,1.0,Fortis Hosp Pune,fortis hospital Pune
202,33,100.0,City Hospital Bangalore,city hospital Bangalore
85,139,1.0000000000000002,City Hospital Delhi,City Hosp Delhi
12,153,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
79,54,100.0,AIIMS Pune,AIIMS Pune
190,61,100.0,Fortis Hospital Delhi,fortis hospital Delhi
97,119,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
4,117,1.0,Fortis Hosp Pune,Fortis Hospital Pune
42,209,1.0,fortis hospital Delhi,fortis hospital Delhi
11,135,100.0,City Hospital Delhi,City Hospital Delhi
8,162,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
71,74,1.0,AIIMS Bangalore,AIIMS Bangalore
49,283,1.0,aiims Mumbai,aiims Mumbai
68,61,100.0,Fortis Hospital Delhi,fortis hospital Delhi
259,72,100.0,AIIMS Delhi,aiims Delhi
54,132,1.0,AIIMS Pune,aiims Pune
50,131,100.0,sunrise clinic Delhi,Sunrise Clinic Delhi
295,86,100.0,apollo hospital Pune,Apollo Hosp Pune
71,287,1.0,AIIMS Bangalore,aiims Bangalore
29,41,1.0,AIIMS Mumbai,AIIMS Mumbai
46,71,1.0,AIIMS Bangalore,AIIMS Bangalore
84,163,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
109,61,100.0,Fortis Hospital Delhi,fortis hospital Delhi
78,277,1.0,Fortis Hospital Pune,Fortis Hosp Pune
257,291,1.0,Fortis Hosp Pune,Fortis Hospital Pune
287,25,100.0,aiims Bangalore,aiims Bangalore
132,40,100.0,aiims Pune,aiims Pune
188,202,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
32,49,1.0,AIIMS Mumbai,aiims Mumbai
10,258,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
86,208,100.0,Apollo Hosp Pune,Apollo Hospital Pune
171,45,100.0,City Hospital Bangalore,city hospital Bangalore
128,292,1.0,Apollo Hospital Delhi,apollo hospital Delhi
92,166,1.0,fortis hospital Pune,fortis hospital Pune
199,47,100.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
88,211,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
34,187,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
20,105,100.0,City Hospital Pune,city hospital Pune
81,285,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
109,12,100.0,Fortis Hospital Delhi,Fortis Hosp Delhi
214,217,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
53,274,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
194,296,1.0,aiims Pune,AIIMS Pune
27,95,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
179,232,1.0,AIIMS Bangalore,aiims Bangalore
32,262,1.0,AIIMS Mumbai,aiims Mumbai
120,128,1.0,apollo hospital Delhi,Apollo Hospital Delhi
13,166,1.0,Fortis Hosp Pune,fortis hospital Pune
137,158,1.0,Apollo Hospital Mumbai,Apollo Hospital Mumbai
42,190,1.0,fortis hospital Delhi,Fortis Hospital Delhi
92,117,1.0,fortis hospital Pune,Fortis Hospital Pune
4,14,1.0,Fortis Hosp Pune,Fortis Hospital Pune
144,148,1.0,Fortis Hospital Pune,fortis hospital Pune
49,180,1.0,aiims Mumbai,AIIMS Mumbai
5,102,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
14,270,1.0,Fortis Hospital Pune,Fortis Hospital Pune
56,254,1.0,AIIMS Pune,AIIMS Pune
140,166,1.0,Fortis Hosp Pune,fortis hospital Pune
73,200,1.0,sunrise clinic Pune,Sunrise Clinic Pune
149,206,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
0,23,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
13,117,1.0,Fortis Hosp Pune,Fortis Hospital Pune
140,291,1.0,Fortis Hosp Pune,Fortis Hospital Pune
67,114,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
109,42,100.0,Fortis Hospital Delhi,fortis hospital Delhi
252,105,100.0,City Hosp Pune,city hospital Pune
195,95,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
25,46,100.0,aiims Bangalore,AIIMS Bangalore
245,22,100.0,City Hosp Pune,city hospital Pune
72,138,1.0,aiims Delhi,AIIMS Delhi
107,67,100.0,Apollo Hosp Bangalore,Apollo Hosp Bangalore
114,122,1.0,apollo hospital Bangalore,Apollo Hospital Bangalore
28,4,100.0,Fortis Hospital Pune,Fortis Hosp Pune
120,292,1.0,apollo hospital Delhi,apollo hospital Delhi
76,99,100.0,sunrise clinic Pune,sunrise clinic Pune
139,11,100.0,City Hosp Delhi,City Hospital Delhi
7,48,1.0,apollo hospital Mumbai,apollo hospital Mumbai
285,81,100.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
239,280,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
268,89,100.0,fortis hospital Bangalore,Fortis Hospital Bangalore
112,41,100.0,aiims Mumbai,AIIMS Mumbai
36,225,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
189,26,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
94,114,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
193,71,100.0,AIIMS Bangalore,AIIMS Bangalore
265,82,100.0,Apollo Hosp Delhi,apollo hospital Delhi
196,293,1.0,sunrise clinic Delhi,Sunrise Clinic Delhi
73,102,1.0,sunrise clinic Pune,Sunrise Clinic Pune
114,8,100.0,apollo hospital Bangalore,Apollo Hospital Bangalore
203,233,1.0,Sunrise Clinic Pune,sunrise clinic Pune
101,48,100.0,Apollo Hosp Mumbai,apollo hospital Mumbai
247,27,100.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
19,40,100.0,AIIMS Pune,aiims Pune
178,95,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
30,165,1.0,apollo hospital Mumbai,apollo hospital Mumbai
96,87,100.0,city hospital Mumbai,City Hospital Mumbai
270,6,100.0,Fortis Hospital Pune,fortis hospital Pune
91,164,1.0,Fortis Hosp Delhi,fortis hospital Delhi
175,38,100.0,City Hosp Delhi,City Hosp Delhi
230,26,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
76,110,1.0,sunrise clinic Pune,Sunrise Clinic Pune
180,205,1.0,AIIMS Mumbai,AIIMS Mumbai
105,43,100.0,city hospital Pune,City Hospital Pune
240,263,1.0,aiims Mumbai,AIIMS Mumbai
37,55,1.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
281,66,100.0,City Hosp Pune,city hospital Pune
24,14,100.0,Fortis Hosp Pune,Fortis Hospital Pune
44,73,100.0,Sunrise Clinic Pune,sunrise clinic Pune
39,211,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
142,48,100.0,apollo hospital Mumbai,apollo hospital Mumbai
259,75,100.0,AIIMS Delhi,AIIMS Delhi
28,140,1.0,Fortis Hospital Pune,Fortis Hosp Pune
43,281,1.0000000000000002,City Hospital Pune,City Hosp Pune
13,14,1.0,Fortis Hosp Pune,Fortis Hospital Pune
214,228,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
267,271,1.0,Fortis Hospital Mumbai,fortis hospital Mumbai
226,169,100.0,Sunrise Clinic Delhi,sunrise clinic Delhi
61,209,1.0,fortis hospital Delhi,fortis hospital Delhi
42,57,100.0,fortis hospital Delhi,Fortis Hospital Delhi
96,272,1.0,city hospital Mumbai,City Hosp Mumbai
169,131,100.0,sunrise clinic Delhi,Sunrise Clinic Delhi
249,73,100.0,Sunrise Clinic Pune,sunrise clinic Pune
72,253,1.0,aiims Delhi,AIIMS Delhi
157,25,100.0,AIIMS Bangalore,aiims Bangalore
67,174,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
75,98,1.0,AIIMS Delhi,AIIMS Delhi
113,190,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
4,6,100.0,Fortis Hosp Pune,fortis hospital Pune
151,139,100.0,City Hospital Delhi,City Hosp Delhi
77,93,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
70,253,1.0,aiims Delhi,AIIMS Delhi
19,176,1.0,AIIMS Pune,aiims Pune
129,158,1.0,Apollo Hosp Mumbai,Apollo Hospital Mumbai
5,104,1.0,Sunrise Clinic Pune,sunrise clinic Pune
46,287,1.0,AIIMS Bangalore,aiims Bangalore
95,136,1.0,Fortis Hospital Bangalore,fortis hospital Bangalore
65,121,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
90,19,100.0,aiims Pune,AIIMS Pune
116,198,1.0,apollo hospital Bangalore,Apollo Hosp Bangalore
268,111,100.0,fortis hospital Bangalore,Fortis Hosp Bangalore
48,129,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
69,191,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
100,284,1.0,aiims Pune,aiims Pune
1,122,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
161,46,100.0,AIIMS Bangalore,AIIMS Bangalore
92,257,1.0,fortis hospital Pune,Fortis Hosp Pune
41,180,1.0,AIIMS Mumbai,AIIMS Mumbai
0,159,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
7,158,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
92,14,100.0,fortis hospital Pune,Fortis Hospital Pune
33,171,1.0000000000000002,city hospital Bangalore,City Hospital Bangalore
30,137,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
68,229,1.0,Fortis Hospital Delhi,fortis hospital Delhi
141,206,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
56,132,1.0,AIIMS Pune,aiims Pune
218,135,100.0,City Hosp Delhi,City Hospital Delhi
176,51,100.0,aiims Pune,AIIMS Pune
114,174,1.0,apollo hospital Bangalore,apollo hospital Bangalore
36,236,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
58,161,1.0,AIIMS Bangalore,AIIMS Bangalore
79,223,1.0,AIIMS Pune,AIIMS Pune
93,162,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
15,224,1.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
109,229,1.0,Fortis Hospital Delhi,fortis hospital Delhi
66,20,100.0,city hospital Pune,City Hospital Pune
204,13,100.0,Fortis Hosp Pune,Fortis Hosp Pune
34,220,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
31,129,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
137,47,100.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
258,10,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
275,40,100.0,AIIMS Pune,aiims Pune
136,178,1.0,fortis hospital Bangalore,Fortis Hosp Bangalore
217,123,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
211,3,100.0,City Hosp Bangalore,City Hospital Bangalore
51,79,1.0,AIIMS Pune,AIIMS Pune
44,239,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
101,165,1.0,Apollo Hosp Mumbai,apollo hospital Mumbai
116,35,100.0,apollo hospital Bangalore,Apollo Hospital Bangalore
118,195,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
292,120,100.0,apollo hospital Delhi,apollo hospital Delhi
16,171,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
37,290,1.0,Fortis Hospital Mumbai,fortis hospital Mumbai
25,193,1.0,aiims Bangalore,AIIMS Bangalore
86,192,100.0,Apollo Hosp Pune,Apollo Hosp Pune
69,172,1.0,fortis hospital Mumbai,fortis hospital Mumbai
118,2,100.0,Fortis Hosp Bangalore,fortis hospital Bangalore
